"MKE"	[["9.0", 1.6666666666666667], ["AA", 3.46364890410259], ["CO", 4.585349901896665], ["US", 5.273925516942731], ["UA", 5.538988095238095], ["TW", 5.581199518817666], ["NW", 5.878885804343426], ["DL", 6.116209491083595], ["EA", 6.205740181268882], ["F9", 7.1895532194480944], ["9E", 8.227777777777778], ["HP", 8.26923076923077], ["OH", 9.17762565303549], ["DH", 9.328476821192053], ["FL", 11.637959866220736], ["MQ", 11.978140577125348], ["XE", 14.202381994920746], ["OO", 14.362321929731074], ["EV", 16.424565628763116], ["YV", 24.07537688442211]]
"MKG"	[["OO", 8.476923076923077]]
"MKK"	[["HA", 1.5018726591760299]]
"MLB"	[["AA", 2.680673758865248], ["EA", 4.748149861239593], ["US", 4.894625922023183], ["PI", 5.0625], ["DL", 5.514009628372528], ["CO", 8.923286427598729], ["OH", 11.457997152349312], ["EV", 13.522679324894515]]
"MLI"	[["NW", 3.5053456878118316], ["TW", 4.882262996941896], ["HP", 5.477285963890506], ["AA", 6.450606585788561], ["OH", 7.843815513626835], ["9.0", 8.313733075435204], ["UA", 8.333191247513499], ["FL", 10.896282973621103], ["9E", 11.551263710061994], ["MQ", 11.812684539978742], ["OO", 13.738211700254354], ["DH", 15.777777777777779], ["EV", 17.518025078369906], ["YV", 27.794671864847302]]
"MLU"	[["OO", 6.449392712550607], ["XE", 7.621167883211679], ["DL", 8.555296856810244], ["MQ", 11.275566966195978], ["EV", 11.962010457795326]]
"MOB"	[["AA", 2.200801679709868], ["NW", 2.3500588928150767], ["US", 3.5692186680650235], ["CO", 3.893805309734513], ["9.0", 4.705128205128205], ["EA", 5.436579695169207], ["OO", 6.317757009345795], ["YV", 6.402564102564103], ["XE", 8.019260864331287], ["9E", 8.643714971977582], ["DL", 8.940313251860232], ["MQ", 12.550011496895838], ["EV", 15.032544695428754], ["OH", 21.25]]
"MOD"	[["OO", 12.399946183514217]]
"MOT"	[["CO", 1.879126334077935], ["NW", 5.051873065730518]]
"MQT"	[["MQ", 12.653184837827276]]
"MRY"	[["PS", 2.583535108958838], ["US", 2.8677510608203676], ["MQ", 5.0981856063894435], ["YV", 7.264311814859927], ["UA", 9.263341527238126], ["XE", 9.495934959349594], ["OO", 10.366309302176285]]
"MSN"	[["US", 2.1389850057670126], ["TW", 3.9610438729198183], ["AA", 4.231437255753365], ["NW", 5.36268046271709], ["OH", 5.730490018148821], ["UA", 6.988960113960114], ["DH", 8.326718639262934], ["9.0", 9.271028037383177], ["9E", 11.323], ["MQ", 13.89878300803674], ["OO", 14.657568508046976], ["XE", 15.548254985754985], ["EV", 15.741076487252124], ["YV", 26.521032504780116]]
"MSO"	[["EV", 3.6346153846153846], ["CO", 5.592558139534884], ["NW", 5.777948605315177], ["DL", 6.104298240235453], ["OO", 6.180687304742971], ["UA", 7.617021276595745], ["9E", 53.5]]
"MSP"	[["ML (1)", 3.769461077844311], ["EA", 4.675], ["TZ", 4.830624895292344], ["AS", 5.0], ["TW", 5.622249480561744], ["US", 7.017404958312139], ["DL", 7.202453724862888], ["CO", 7.690947530270997], ["HP", 7.753911921277625], ["9.0", 7.961998911663342], ["F9", 8.536481700118063], ["AA", 8.624315368872429], ["NW", 9.17391742968926], ["UA", 9.46581422975663], ["FL", 10.021749190189727], ["YV", 10.021857923497267], ["PI", 10.164864864864866], ["9E", 10.423716983211492], ["OO", 11.484310424001224], ["OH", 11.684771516044902], ["PA (1)", 12.44575678040245], ["MQ", 13.408076814459193], ["XE", 13.433708279550064], ["EV", 17.02891519503202]]
"MSY"	[["9E", 1.875], ["PI", 4.390374331550802], ["HP", 5.1572031909901455], ["NW", 5.385422236847518], ["EA", 6.168150634943804], ["PA (1)", 6.548034934497816], ["DL", 7.17697673196333], ["AA", 7.542130213912251], ["US", 7.555587856638565], ["CO", 7.607234003767394], ["OO", 7.70276008492569], ["F9", 7.985714285714286], ["TW", 8.12438246513664], ["XE", 8.171282488282914], ["WN", 8.236074117411587], ["UA", 9.167976068169457], ["YV", 9.451327433628318], ["ML (1)", 10.198198198198199], ["EV", 11.083936324167873], ["FL", 12.918468045112782], ["B6", 13.629943502824858], ["OH", 14.390392422192152], ["DH", 16.616087751371115]]
"MTH"	[["EV", 18.349206349206348]]
"MTJ"	[["XE", 6.291793313069909], ["CO", 7.293931731984829], ["OO", 8.004951560818084], ["YV", 9.493010251630942], ["UA", 10.270992366412214], ["AA", 11.673043478260869], ["MQ", 18.194277108433734], ["DL", 25.823529411764707]]
"MYR"	[["AA", 0.9711042311661506], ["US", 4.532201474085761], ["PI", 6.603184579928766], ["NW", 8.365264797507788], ["OH", 8.64020942408377], ["9.0", 10.244444444444444], ["DL", 10.724020442930152], ["YV", 14.054957507082152], ["9E", 14.066964285714286], ["FL", 15.29994700582936], ["EV", 16.69904643770835], ["XE", 18.287519747235386], ["CO", 19.058248472505092]]
"OAJ"	[["US", 3.0650697175545227], ["PI", 5.631172839506172], ["YV", 12.764705882352942], ["EV", 15.243414634146342]]
"OAK"	[["HA", 1.0], ["PS", 2.4087875417130147], ["NW", 3.639473684210526], ["US", 5.3617515839988], ["HP", 5.529892562748912], ["YV", 5.544954128440367], ["AA", 6.147492020731457], ["DL", 6.277456832916105], ["AS", 6.726912037077676], ["CO", 6.753881661770877], ["OO", 6.77857625452982], ["B6", 6.86001687325589], ["UA", 8.147489377665778], ["WN", 8.57886865694033], ["AQ", 8.947883674057012], ["MQ", 9.748784440842787], ["EV", 12.030607583371403], ["XE", 12.070975918884663], ["TZ", 13.92655935613682]]
"OGD"	[["OO", 172.4]]
"OGG"	[["HA", 2.5640657891693075], ["HP", 3.933333333333333], ["YV", 4.758107745912624], ["AQ", 4.998682852159054], ["US", 7.405982905982906], ["CO", 7.592397043294614], ["AA", 7.958], ["DL", 8.183404532618926], ["AS", 8.25925925925926], ["TZ", 8.734437464306112], ["UA", 9.550188612519156], ["NW", 9.615252784918594], ["TW", 19.726153846153846]]
"OKC"	[["NW", 2.6598131974769528], ["EA", 4.021604938271605], ["F9", 4.892018779342723], ["CO", 5.084469734131266], ["AA", 5.630714730240797], ["TW", 5.988144060845575], ["UA", 7.04522922676226], ["DL", 7.187290462792931], ["WN", 7.5707370707571835], ["OH", 8.284313725490197], ["XE", 9.907118724438385], ["OO", 9.950052514879216], ["9.0", 11.452133794694348], ["EV", 12.164784980337435], ["MQ", 13.037220438591717], ["YV", 16.575523704520396], ["9E", 17.378082191780823], ["DH", 21.605614358030373]]
"OMA"	[["EA", 3.1798107255520507], ["ML (1)", 4.282451923076923], ["US", 4.55779016234553], ["YV", 4.680989583333333], ["CO", 4.689531226598772], ["NW", 5.11299760617076], ["TW", 5.658634538152611], ["DL", 5.726552567237164], ["AA", 6.004165614743751], ["F9", 6.394710743801653], ["HP", 7.144583484663387], ["OH", 8.158719896557297], ["WN", 9.36715064123862], ["OO", 9.681333496752053], ["UA", 9.695030652315168], ["9E", 11.89524838012959], ["XE", 12.018608717372299], ["9.0", 13.031909671084929], ["MQ", 14.915199622760138], ["EV", 17.62260265156391]]
"OME"	[["AS", 12.070097372002932]]
"ONT"	[["HP", 4.338554501569726], ["CO", 4.580741776069486], ["AA", 5.02811376754314], ["TW", 5.801681719090626], ["DL", 6.144509580202227], ["NW", 6.257147606382978], ["PS", 6.78391959798995], ["YV", 6.92891760904685], ["US", 7.112820512820512], ["WN", 7.188071034357134], ["AS", 7.888209448747565], ["TZ", 7.94331983805668], ["OO", 7.945131228604032], ["XE", 8.878852676596372], ["UA", 9.239926130693615], ["EV", 9.603309692671395], ["HA", 11.391666666666667], ["B6", 20.50576184379001]]
"ORD"	[["NW", 8.077024645292873], ["PI", 8.480777138157896], ["EA", 8.82379835873388], ["DL", 9.52410390059534], ["PA (1)", 9.739854318418315], ["TW", 10.145589232997782], ["US", 11.627010601861826], ["AA", 12.416277539534276], ["CO", 12.828097056406786], ["HP", 12.861620775153334], ["UA", 12.967824544932979], ["MQ", 14.88753600753557], ["EV", 14.986510263929619], ["XE", 16.1302076076355], ["OH", 16.39071172053542], ["OO", 17.431595233210043], ["AS", 19.89364825193488], ["DH", 21.232530499050533], ["B6", 25.73177505207128], ["YV", 28.38345822692957]]
"ORF"	[["PA (1)", 0.0], ["TW", 4.605685373809999], ["EA", 4.621178057553957], ["AA", 6.384301973196848], ["DL", 6.797632533779901], ["US", 7.262876230784029], ["NW", 7.44152630318512], ["WN", 7.975629904997935], ["CO", 8.996414904330312], ["UA", 9.507502500833612], ["PI", 9.598688882818902], ["OH", 12.97168492192962], ["DH", 13.389238845144357], ["MQ", 14.012941364435214], ["XE", 14.308473409442946], ["9.0", 14.35483870967742], ["EV", 15.442028985507246], ["9E", 15.686064318529862], ["YV", 18.35464921114468], ["OO", 18.955821635012388]]
"ORH"	[["PI", 4.7404878048780485], ["US", 4.790731778853204], ["NW", 5.109826589595376], ["CO", 8.953932584269664], ["MQ", 11.713414634146341]]
"OTH"	[["OO", 16.11524163568773]]
"OTZ"	[["AS", 11.733083319745639]]
"OXR"	[["OO", 4.101565946184385]]
"PBI"	[["F9", 1.7659574468085106], ["ML (1)", 5.4109396914446], ["XE", 6.161923183199779], ["WN", 7.340951396070321], ["PI", 7.444155092592593], ["NW", 7.718279679608183], ["AA", 7.817888252693279], ["US", 8.004864211398056], ["UA", 8.476998824221047], ["TW", 8.493892293332252], ["DL", 8.62263291172201], ["EV", 9.512027491408935], ["EA", 10.194889362096102], ["FL", 11.278062506280776], ["CO", 11.89381596775003], ["OH", 13.775348661892197], ["DH", 17.0778364116095], ["HP", 17.534246575342465], ["B6", 18.262560252131998]]
"PDX"	[["OO", 4.351489592684607], ["EA", 4.935320869125821], ["NW", 6.257918784331845], ["TW", 6.440260844910689], ["AA", 6.787312552887483], ["HA", 7.329578371419376], ["AS", 7.371999160372529], ["CO", 7.374016962220509], ["DL", 7.379996802798492], ["F9", 7.65639859416994], ["YV", 7.866071428571429], ["HP", 7.876213952659558], ["US", 8.23038660118373], ["WN", 8.36489240640611], ["XE", 8.984684684684686], ["PS", 9.298642533936652], ["UA", 10.379225695940823], ["EV", 11.511022044088177], ["B6", 22.769789983844912]]
"PFN"	[["NW", 2.7482517482517483], ["OO", 5.468181818181818], ["OH", 5.7094736842105265], ["DL", 6.411182401466545], ["9.0", 7.293150684931507], ["9E", 9.174621653084982], ["EV", 16.430804003874716]]
"PHF"	[["US", 4.058049994076531], ["DL", 7.053639846743295], ["YV", 9.604790419161677], ["FL", 12.331009603665969], ["OH", 14.507177033492823], ["EV", 15.077467597208376]]
"PHL"	[["CO", 6.480907830907831], ["ML (1)", 6.5688336520076485], ["NW", 7.651159185107856], ["PI", 7.70081490104773], ["PA (1)", 7.994180407371484], ["TW", 8.373400726583478], ["AA", 8.444264667731673], ["DL", 8.95637464239811], ["XE", 9.389723320158103], ["TZ", 10.012835940633774], ["F9", 10.178802588996763], ["UA", 10.316962650016825], ["HP", 11.188730340589522], ["EA", 11.889125166905693], ["OO", 12.41350531107739], ["US", 13.246929401516923], ["DH", 13.395858922618004], ["MQ", 13.754900039200313], ["9.0", 15.834799608993157], ["FL", 15.884605118775765], ["WN", 16.17710390002555], ["OH", 16.39421030225628], ["EV", 16.700808625336926], ["9E", 17.698857736240914], ["YV", 21.36828478964401]]
"PHX"	[["OH", 4.913043478260869], ["FL", 5.09720176730486], ["PS", 6.450127877237851], ["MQ", 6.452887537993921], ["HA", 6.504114097641251], ["EV", 6.635730858468677], ["OO", 6.751727097189445], ["DL", 6.754047607320523], ["ML (1)", 6.761154855643045], ["CO", 7.006736389609709], ["TZ", 7.016758634784386], ["AA", 8.015140673998498], ["TW", 8.258204587646707], ["NW", 8.2781964314822], ["XE", 8.390784982935154], ["EA", 8.61466549810108], ["F9", 8.724056911630335], ["AS", 9.386640161771258], ["HP", 10.03928100837829], ["US", 10.060296306133528], ["WN", 10.119847437137773], ["YV", 10.435622407071529], ["UA", 12.113677039431904], ["PI", 13.608056042031524], ["B6", 19.8265874489417]]
"PIA"	[["TW", 4.009544215037008], ["AA", 4.020657276995305], ["NW", 4.681592039800995], ["UA", 4.930676966863183], ["9.0", 6.3695014662756595], ["9E", 8.292110874200427], ["MQ", 11.089478044739023], ["DH", 12.727124183006536], ["EV", 13.978626489138051], ["OO", 16.715627668659266]]
"PIE"	[["AA", 1.8478260869565217], ["TZ", 6.725614439324117]]
"PIH"	[["EV", 0.0], ["OO", 4.951615987760566]]
"PIR"	[["9E", 45.5]]
"PIT"	[["TZ", 5.225479143179256], ["NW", 5.315066602249983], ["AA", 5.550609574784419], ["DL", 5.73529618068951], ["TW", 6.030944739045492], ["EA", 6.121482889733841], ["HP", 6.429549343981746], ["PI", 6.559037238873751], ["CO", 7.957241266865039], ["ML (1)", 8.073469387755102], ["9.0", 8.34337899543379], ["DH", 8.73311591248811], ["PA (1)", 9.316090023513604], ["FL", 9.355462666994509], ["US", 9.543830118823928], ["UA", 10.491396375818486], ["9E", 11.431985940246046], ["OH", 12.035548956240719], ["WN", 12.323510441022334], ["OO", 13.863030061716106], ["EV", 14.352522086064406], ["MQ", 14.568150601922921], ["XE", 17.83545245921975], ["B6", 18.916357738646894], ["YV", 21.07508060801474], ["HA", 52.0]]
"PLN"	[["NW", 0.0], ["9.0", 6.931868131868132], ["9E", 13.863636363636363]]
"PMD"	[["HP", 2.8029622980251347], ["OO", 15.716814159292035]]
"PNS"	[["AA", 2.100834938985228], ["OO", 3.4380952380952383], ["US", 4.687165886204467], ["CO", 5.395210681038707], ["EA", 5.76067615658363], ["YV", 6.541348973607038], ["9.0", 6.881188118811881], ["DL", 8.067321389666326], ["PI", 8.095861707700367], ["OH", 8.480978260869565], ["XE", 8.777240044247788], ["9E", 10.228299643281808], ["MQ", 12.994021952175617], ["FL", 13.622849462365592], ["EV", 15.7626388198243]]
"PSC"	[["PS", 4.07168458781362], ["OO", 5.312178702570379], ["DL", 5.365800171159607], ["US", 7.390736342042755], ["EV", 9.782608695652174]]
"PSE"	[["AA", 1.9645669291338583], ["CO", 7.517766497461929], ["B6", 7.9614525139664805], ["EA", 22.716666666666665]]
"PSG"	[["AS", 14.352801773564712]]
"PSP"	[["TW", 2.8523309081110213], ["HP", 3.1381537292642774], ["XE", 3.7319904404233526], ["DL", 5.948157669237361], ["CO", 5.977011494252873], ["MQ", 6.504531388152078], ["NW", 7.6400336417157275], ["YV", 8.485291617071926], ["UA", 8.590518489910206], ["AA", 8.666730474732006], ["OO", 8.774786986831913], ["US", 9.365536460752438], ["AS", 10.808560539431252], ["EV", 12.979651162790697], ["PS", 13.798816568047338]]
"PUB"	[["TW", 0.9785443836769037], ["HP", 2.780928481806775], ["XE", 27.0], ["OO", 104.0]]
"PVD"	[["NW", 5.74425188151626], ["EA", 6.037800687285223], ["AA", 6.5354165320235245], ["CO", 6.629359868691013], ["US", 6.984126029703566], ["DL", 7.593366638912018], ["PI", 8.889972899728997], ["WN", 9.275521764777483], ["OH", 9.66025272831706], ["UA", 9.7455712367792], ["DH", 10.708802456499487], ["ML (1)", 13.333333333333334], ["MQ", 14.93951555109646], ["XE", 17.233739049538723], ["YV", 18.2360097323601], ["EV", 18.647279549718576], ["OO", 23.010845986984815]]
"PVU"	[["EV", 0.0]]
"PWM"	[["TW", 5.054820415879017], ["DL", 5.56662253942673], ["FL", 7.436144578313253], ["US", 8.395548826646479], ["CO", 8.577860313434188], ["UA", 8.760660178589346], ["OO", 9.233333333333333], ["NW", 10.920227920227921], ["MQ", 12.058571067912144], ["OH", 12.484200131665569], ["DH", 13.790154711673699], ["9.0", 13.99502487562189], ["9E", 15.453488372093023], ["XE", 17.883030303030303], ["YV", 18.408047783715812], ["EV", 19.548356807511738], ["B6", 20.273719781648037]]
"RAP"	[["EV", 0.6], ["DL", 2.1131846457290244], ["XE", 4.294117647058823], ["NW", 5.030655500413565], ["UA", 5.073699421965318], ["9.0", 5.076411960132891], ["CO", 5.764705882352941], ["OO", 6.668429713211095], ["9E", 8.896774193548387], ["YV", 12.498861047835991]]
"RDD"	[["OO", 12.686889323147984], ["UA", 22.842105263157894]]
"RDM"	[["US", 6.314214463840399], ["OO", 8.514281042189033], ["PS", 10.227027027027027], ["AS", 14.873015873015873]]
"RDR"	[["NW", 4.804347826086956]]
"RDU"	[["TW", 4.717357331465215], ["DL", 6.443272858841164], ["HP", 6.833800841514726], ["AA", 7.196047224694955], ["US", 7.219320753629038], ["PI", 7.3620448179271705], ["EA", 7.412554987516348], ["NW", 7.552716454429183], ["9.0", 8.279325988334413], ["9E", 9.023071377072819], ["UA", 10.071747824041402], ["WN", 10.112173681032425], ["DH", 10.140603047660218], ["XE", 11.092036202835063], ["FL", 11.278765481422294], ["OO", 11.693811074918568], ["EV", 11.763642683350712], ["CO", 11.831366764995083], ["MQ", 13.228644643982681], ["PA (1)", 13.334542157751587], ["OH", 13.803234501347708], ["B6", 19.799571020019066], ["YV", 21.34150488876293]]
"RFD"	[["OO", 6.048114434330299]]
"RHI"	[["9.0", 8.430188679245283], ["9E", 13.919191919191919]]
"RIC"	[["EA", 4.951895043731779], ["NW", 6.037378040401264], ["AA", 6.1658315437843], ["US", 6.619094968633052], ["DL", 6.952297230054736], ["DH", 8.384615384615385], ["TW", 8.77696335078534], ["PI", 8.858325352305377], ["CO", 8.970687237026649], ["OO", 9.678571428571429], ["FL", 10.53020621550973], ["9.0", 10.609756097560975], ["9E", 12.080351114112087], ["YV", 12.465564738292011], ["UA", 12.558232034322488], ["OH", 12.60846063454759], ["MQ", 14.10068306010929], ["XE", 15.033289817232376], ["B6", 16.11258151131569], ["EV", 17.46483398786148]]
"RKS"	[["OO", 2.6566265060240966], ["YV", 7.108958837772397]]
"RNO"	[["F9", 1.4668141592920354], ["AQ", 3.034934497816594], ["CO", 5.338481596630228], ["HP", 5.809036405948014], ["EA", 6.680124223602484], ["TW", 6.7886515779407075], ["US", 7.003361251928587], ["PS", 7.080375782881002], ["NW", 7.700751252086811], ["WN", 8.019091772828796], ["XE", 8.353333333333333], ["YV", 8.36260483473113], ["DL", 8.40335517693316], ["AA", 9.064784813370677], ["EV", 10.003137254901961], ["OO", 10.645467703998552], ["AS", 11.848065130048637], ["UA", 12.171427090353014], ["OH", 52.166666666666664]]
"ROA"	[["EA", 4.333333333333333], ["US", 4.832821908290875], ["9.0", 6.082539682539682], ["PI", 6.5409181636726546], ["OH", 7.644573322286661], ["DH", 8.400693412580486], ["9E", 10.053391053391053], ["EV", 15.556761750779536], ["OO", 20.518241758241757], ["YV", 25.114250614250615]]
"ROC"	[["NW", 5.196368125522679], ["EA", 6.605599513085819], ["AA", 6.7555293324342545], ["PI", 7.082754544111127], ["US", 7.359579412672875], ["CO", 7.55923888806303], ["FL", 7.922869336011045], ["OO", 9.006944444444445], ["DH", 9.292280304256352], ["UA", 9.551201478743069], ["DL", 10.17597961369428], ["9.0", 12.230902777777779], ["OH", 13.297534553604782], ["9E", 13.686046511627907], ["ML (1)", 14.166666666666666], ["MQ", 15.84764199153161], ["B6", 16.258281419954514], ["EV", 17.730777202072538], ["XE", 18.209808695652175], ["YV", 21.865464111236378]]
"ROP"	[["CO", 7.030651340996169]]
"ROR"	[["CO", 13.467423494570582]]
"ROW"	[["MQ", 11.626112759643917]]
"RST"	[["TW", 3.056603773584906], ["NW", 3.457711649557375], ["AA", 6.619334389857369], ["9.0", 7.782986111111111], ["9E", 9.62016806722689], ["MQ", 13.827701674277018]]
"RSW"	[["EV", 0.0], ["PI", 5.3260663507109], ["TW", 5.7086074307421475], ["MQ", 6.101369863013699], ["F9", 6.288385826771654], ["ML (1)", 6.725235849056604], ["TZ", 6.956664977192093], ["EA", 6.999694609864101], ["US", 7.238812682707443], ["XE", 7.455589123867069], ["AA", 7.812268526841897], ["DL", 8.381486184700266], ["NW", 8.435603298367644], ["UA", 8.600271186440677], ["FL", 9.78879062823016], ["WN", 10.667564655172415], ["CO", 11.217613795681839], ["9.0", 12.56578947368421], ["HP", 13.494597839135654], ["9E", 14.13312693498452], ["OH", 14.838309051827084], ["DH", 15.16006600660066], ["B6", 17.548890560361038]]
"SAN"	[["PA (1)", 2.0557114228456914], ["MQ", 4.750215418198529], ["PS", 4.767523364485982], ["OO", 5.62977503308337], ["AQ", 5.727777777777778], ["CO", 5.9665382241572], ["NW", 6.045946441672781], ["DL", 6.353659706177253], ["DH", 6.401015228426396], ["TW", 6.767863063660477], ["AA", 6.829989669197593], ["US", 7.101464869759761], ["HP", 7.248187395426659], ["YV", 7.565995525727069], ["PI", 7.659244917715392], ["EV", 7.808988764044944], ["EA", 7.8773333333333335], ["FL", 8.160502958579881], ["F9", 8.52090395480226], ["AS", 8.778217766561163], ["WN", 9.303192961097892], ["HA", 10.27183406113537], ["B6", 10.32986208837602], ["UA", 11.362334202630324], ["XE", 11.899029126213593]]
"SAT"	[["PA (1)", 1.6451612903225807], ["TW", 3.8703352581228994], ["NW", 4.764693729986572], ["US", 4.855664868295779], ["EA", 5.806451612903226], ["HP", 6.067811408614668], ["F9", 6.259312839059675], ["AA", 6.5411719418306244], ["DL", 7.210812177606958], ["WN", 7.221802419437937], ["MQ", 7.273176083379045], ["CO", 7.303907877820632], ["XE", 7.861237329605033], ["YV", 7.93466172381835], ["UA", 8.46569396989565], ["9.0", 9.06936416184971], ["OH", 9.86262959472196], ["OO", 10.009622689288427], ["EV", 11.666666666666666], ["9E", 11.70042194092827], ["FL", 14.746861924686192]]
"SAV"	[["US", 3.7493521865702677], ["AA", 4.510097719869707], ["EA", 4.8756495251747], ["UA", 5.140051048718234], ["PI", 5.312333629103815], ["9E", 7.683467741935484], ["DL", 8.27494029482006], ["EV", 9.07922037095253], ["9.0", 9.767441860465116], ["NW", 10.56657223796034], ["OH", 11.2176357076936], ["MQ", 11.364217957202735], ["DH", 11.592195464932326], ["FL", 14.605491329479769], ["CO", 15.822064056939501], ["XE", 17.47734467748318], ["YV", 18.144830415754925], ["OO", 19.829024943310657]]
"SBA"	[["HP", 2.813594954449895], ["AA", 3.5692208628461044], ["MQ", 4.88476340418088], ["OH", 5.755154639175258], ["YV", 8.79545087917406], ["OO", 8.952669280187187], ["UA", 12.313559975331483], ["XE", 13.111675126903553], ["CO", 19.5]]
"SBN"	[["HP", 0.0], ["XE", 2.6379310344827585], ["NW", 3.796834692881545], ["DL", 4.024593128390597], ["US", 4.3562512930142745], ["PI", 7.18589174800355], ["OH", 8.638503177218169], ["DH", 10.492745376955904], ["EV", 16.77050997782705], ["OO", 17.208920187793428], ["9.0", 17.50927988121752], ["9E", 18.240020212228398], ["MQ", 22.333333333333332], ["YV", 23.386690017513136]]
"SBP"	[["MQ", 6.498068684598637], ["YV", 9.539373412362405], ["OO", 9.986890934502867]]
"SCC"	[["AS", 9.701593433124094]]
"SCE"	[["OH", 4.790119131044149], ["DH", 5.656118143459915], ["9E", 11.540772532188841], ["9.0", 15.469565217391304], ["EV", 17.904761904761905]]
"SCK"	[["US", 3.610044916292364], ["PS", 3.852], ["CO", 8.82415254237288]]
"SDF"	[["ML (1)", 1.4031007751937985], ["TW", 4.986618938038013], ["EA", 5.362871564778463], ["NW", 5.671810225702441], ["US", 5.8482750387967055], ["AA", 6.243366965620329], ["9.0", 6.820400500625782], ["CO", 7.117894910773298], ["PI", 7.181059341326453], ["DL", 7.828077438207719], ["F9", 8.629237288135593], ["DH", 8.689503732981994], ["WN", 8.830672101504796], ["UA", 9.063161008801124], ["9E", 10.00948275862069], ["OH", 10.611695779537811], ["YV", 11.179824561403509], ["XE", 13.782378430428503], ["MQ", 14.870855843048052], ["EV", 16.30323648400147], ["OO", 16.560528082345044]]
"SEA"	[["PS", 4.979108635097493], ["OO", 5.094422126630879], ["DL", 7.494741270509045], ["YV", 7.6989051094890515], ["US", 7.8126229854775495], ["NW", 8.156981830417227], ["AA", 8.22955236643192], ["WN", 8.704882742806333], ["CO", 8.946081893259155], ["EV", 9.251851851851852], ["TZ", 9.781274586939418], ["HP", 9.78567240667955], ["F9", 9.91339491916859], ["HA", 9.968605249613999], ["TW", 10.336588113792132], ["AS", 10.472721915428115], ["UA", 10.515392800915746], ["PI", 11.775034293552812], ["EA", 11.92841328413284], ["XE", 13.58768115942029], ["DH", 13.594871794871795], ["FL", 14.032855436081242], ["OH", 14.23076923076923], ["B6", 15.691906005221933], ["PA (1)", 26.464788732394368]]
"SFO"	[["PA (1)", 6.136363636363637], ["PS", 6.391840256378652], ["TZ", 7.662820357099478], ["DL", 7.7030062421664205], ["NW", 7.907103108224824], ["MQ", 8.04522711664868], ["US", 8.529584102259339], ["TW", 8.647406900904691], ["CO", 8.840944705618984], ["F9", 8.906126968503937], ["AA", 9.18243587349551], ["EA", 9.213968410661401], ["HP", 10.733914393363627], ["AS", 11.27728821318215], ["DH", 11.484978540772532], ["FL", 11.675309709017574], ["WN", 12.096505607774226], ["OH", 12.204255319148936], ["HA", 12.218321448162369], ["UA", 12.3418606862138], ["YV", 12.564835164835165], ["EV", 12.677918424753868], ["OO", 12.690619068884672], ["XE", 15.038690476190476], ["B6", 16.521480964023752], ["PI", 19.659404179635395]]
"SGF"	[["HP", 3.1055276381909547], ["TW", 4.5519490936313565], ["AA", 4.85431654676259], ["CO", 4.854619565217392], ["UA", 6.949792306303052], ["OH", 7.236056040179752], ["NW", 8.22521655437921], ["9.0", 11.748629600626469], ["9E", 11.784084880636605], ["MQ", 12.966862659698025], ["DH", 13.733409610983982], ["EV", 14.538232795242141], ["OO", 18.19996501049685]]
"SGU"	[["OO", 5.911200478234878]]
"SHV"	[["CO", 1.3714285714285714], ["NW", 2.0020710059171596], ["AA", 3.995817318562062], ["TW", 6.1563835241839], ["9.0", 7.182291666666667], ["DL", 7.697271784021321], ["MQ", 7.792143765903308], ["XE", 7.7942414931148285], ["OH", 11.905882352941177], ["EV", 12.630691753514723], ["9E", 13.863636363636363], ["OO", 38.04]]
"SIT"	[["AS", 10.390122044241037]]
"SJC"	[["PS", 2.5967145790554413], ["YV", 4.228070175438597], ["US", 4.451198054960171], ["HP", 4.858854562525148], ["TZ", 5.082508250825082], ["CO", 5.346490235994873], ["OO", 5.407914561730037], ["AA", 5.549746918289656], ["NW", 5.696144449079316], ["EV", 5.894396551724138], ["F9", 5.979591836734694], ["DL", 6.001450242858129], ["TW", 6.038455121788455], ["MQ", 6.7891421276239505], ["DH", 7.109375], ["AS", 7.408890389114569], ["XE", 7.673564753004006], ["WN", 8.413172003632848], ["HA", 8.945035460992909], ["UA", 10.021744551393946], ["B6", 12.674207032210475]]
"SJT"	[["XE", 2.3057851239669422], ["MQ", 6.275248440027733], ["OO", 8.549861495844876]]
"SJU"	[["PA (1)", 1.602896007020623], ["FL", 6.720414201183432], ["TZ", 7.5074393108848865], ["DL", 8.709776413853573], ["AA", 8.758497323338466], ["MQ", 9.019400352733687], ["TW", 9.350920777633187], ["UA", 10.456943429916404], ["CO", 10.51435310872758], ["B6", 10.524645347439288], ["EA", 11.27773914771034], ["US", 12.378690275241999], ["DH", 19.0], ["NW", 20.7612389761239]]
"SLC"	[["PA (1)", 3.452950558213716], ["NW", 5.029107558971424], ["HP", 5.636481535518594], ["YV", 6.781183932346723], ["OO", 6.848479742207121], ["B6", 6.931626600062441], ["OH", 7.079358874120406], ["TW", 7.160387030629245], ["CO", 7.178994748687172], ["EA", 7.45201668984701], ["DL", 7.9487646259036335], ["AA", 8.027000808407438], ["F9", 8.171843251088534], ["XE", 8.24346257889991], ["US", 8.284129864892115], ["WN", 9.064439829237337], ["UA", 11.575789638686418], ["9.0", 12.152173913043478], ["EV", 12.600265935344469], ["9E", 30.0]]
"SLE"	[["OO", 6.142531356898518]]
