((u'MDW', u'SRQ'), 8.236641221374045)
((u'IAD', u'SWF'), 8.5)
((u'SAT', u'IAH'), 5.4847161572052405)
((u'STL', u'DET'), 8.091701534170154)
((u'SMF', u'SLC'), 4.979944763118759)
((u'BOI', u'LAS'), 6.681033291891145)
((u'BTR', u'IAH'), 4.485832045337455)
((u'SLC', u'BWI'), 8.968421052631578)
((u'ALB', u'CLT'), 5.689836448598131)
((u'STL', u'PIT'), 6.836778639104221)
((u'PHL', u'SAN'), 17.477639105564222)
((u'SNA', u'SJC'), 5.761485915751589)
((u'CLE', u'MSP'), 6.140699179974105)
((u'MKE', u'OMA'), 4.7736185383244205)
((u'TYS', u'CRW'), 0.0)
((u'DAY', u'MYR'), 8.4)
((u'MEM', u'RDU'), 7.185563500170241)
((u'AUS', u'DFW'), 6.277972795085564)
((u'CMH', u'MDW'), 8.382947435195064)
((u'DFW', u'CAE'), 8.93812375249501)
((u'PIT', u'CAK'), 7.669679027734497)
((u'RSW', u'FLL'), 8.568627450980392)
((u'LGA', u'CRW'), 6.863636363636363)
((u'MSY', u'ATL'), 6.708841847920992)
((u'MYR', u'DAY'), 1.8)
((u'SRQ', u'EWR'), 11.13602561454245)
((u'LAS', u'HNL'), 18.614973262032084)
((u'RDU', u'STT'), 6.364864864864865)
((u'ANC', u'EWR'), 10.172619047619047)
((u'SEA', u'ORD'), 8.808834535820136)
((u'PBI', u'RDU'), 3.8246947082767977)
((u'ACT', u'IAH'), 8.471760797342192)
((u'IAH', u'LAS'), 8.558771469778419)
((u'MDW', u'MSP'), 7.153124753723698)
((u'HSV', u'BHM'), 5.702300083422715)
((u'JFK', u'STT'), 4.456744324083692)
((u'DTW', u'IND'), 8.739352418661596)
((u'EWR', u'BOS'), 10.948684312061117)
((u'JAN', u'IND'), 0.0)
((u'JAX', u'SHV'), 0.0)
((u'COS', u'ORD'), 10.210117773019272)
((u'CHS', u'EWR'), 11.306424647719131)
((u'ORH', u'ORD'), 9.775933609958507)
((u'CLT', u'ORF'), 8.757615156017831)
((u'XNA', u'DTW'), 0.0)
((u'PIT', u'SBN'), 7.867932597724746)
((u'ATL', u'MDT'), 10.180090377458798)
((u'IAD', u'DCA'), 4.365853658536586)
((u'LAX', u'PIT'), 7.9411150458548985)
((u'BOS', u'SAN'), 12.510847107438016)
((u'DFW', u'ONT'), 9.318678992308236)
((u'CLT', u'HSV'), 7.188848920863309)
((u'ONT', u'ATL'), 5.497682403433476)
((u'MLB', u'MIA'), 7.034934497816594)
((u'OMA', u'MCI'), 3.3343307943416756)
((u'TUL', u'STL'), 6.270466070997344)
((u'ONT', u'BNA'), 8.571825764596849)
((u'MLB', u'PBI'), 0.4)
((u'SYR', u'BOS'), 8.760558873720136)
((u'STX', u'CLT'), 11.303030303030303)
((u'BUR', u'LAX'), 5.0)
((u'DEN', u'FAT'), 9.067108533554267)
((u'JAN', u'BHM'), 7.344013955196474)
((u'CLT', u'MCO'), 11.993987061444717)
((u'PIT', u'MCO'), 10.627862370160528)
((u'EWR', u'CHS'), 9.730013704888076)
((u'GRR', u'PIT'), 5.304911955514365)
((u'IND', u'GRR'), 8.282229965156795)
((u'MLU', u'IAH'), 3.8922077922077922)
((u'ROA', u'ROC'), 0.0)
((u'IAD', u'PWM'), 7.874451754385965)
((u'DCA', u'CLE'), 4.920677864201706)
((u'HSV', u'STL'), 0.0)
((u'BWI', u'BTV'), 4.466292134831461)
((u'LAX', u'RNO'), 10.158616094798457)
((u'LNK', u'DEN'), 6.531482541499714)
((u'PHF', u'LGA'), 13.579638752052546)
((u'OMA', u'ATL'), 5.917497805792707)
((u'CVG', u'PHL'), 7.741750549963336)
((u'IAH', u'PHL'), 6.752477965171247)
((u'DAY', u'MSP'), 4.259114315139032)
((u'AKN', u'ANC'), 8.817943107221007)
((u'SFO', u'SNA'), 7.33522337724906)
((u'OKC', u'OMA'), 6.0)
((u'PDX', u'BOI'), 7.894571295433364)
((u'DCA', u'CVG'), 5.482164137602288)
((u'GEG', u'LAX'), 4.713855421686747)
((u'SJU', u'MDW'), 5.533613445378151)
((u'AVP', u'CLT'), 5.313559322033898)
((u'SFO', u'MSP'), 7.380483828709499)
((u'PIE', u'LAS'), 8.88888888888889)
((u'TYS', u'IAH'), 11.450074515648286)
((u'ORD', u'TVC'), 13.574875798438608)
((u'OTZ', u'OME'), 12.311507293354943)
((u'JAX', u'DAB'), 5.44657624875951)
((u'ISP', u'FLL'), 10.031735751295336)
((u'JFK', u'ALB'), 13.769352290679304)
((u'CVG', u'AZO'), 7.561197916666667)
((u'IND', u'JAN'), 0.0)
((u'GSO', u'MSY'), 8.04989816700611)
((u'SYR', u'LGA'), 7.947799454024902)
((u'LGA', u'CLE'), 8.219739825754864)
((u'OGG', u'ORD'), 9.134615384615385)
((u'MDW', u'HOU'), 12.40324449594438)
((u'BOS', u'MDW'), 5.9437559580552906)
((u'BUR', u'LGB'), 3.724609375)
((u'ABQ', u'MSP'), 7.8516207785162075)
((u'CLE', u'SJU'), 3.0074626865671643)
((u'HOU', u'PVD'), 2.9642857142857144)
((u'MDW', u'BOS'), 8.633445136559654)
((u'LGA', u'SYR'), 9.882352941176471)
((u'MYR', u'EWR'), 10.34347477982386)
((u'MSP', u'ATW'), 4.650637880274779)
((u'RAP', u'DEN'), 3.604005167958656)
((u'STL', u'IND'), 8.954837298984236)
((u'MIA', u'MEM'), 5.418828699399983)
((u'RSW', u'CVG'), 7.903817402571514)
((u'ATL', u'PSP'), 7.546218487394958)
((u'PSP', u'SEA'), 11.814731020613374)
((u'SJU', u'FLL'), 8.565258751902588)
((u'PNS', u'MSY'), 3.6531380753138074)
((u'PHL', u'BDL'), 10.621688345185895)
((u'LAS', u'SJC'), 7.546258712874058)
((u'CMI', u'ORD'), 9.505925507900677)
((u'IAH', u'GUC'), 7.786764705882353)
((u'SAN', u'CLT'), 4.0374393344118324)
((u'EWR', u'LAX'), 11.125428052274792)
((u'MFR', u'SMF'), 0.0)
((u'TYS', u'BNA'), 3.724481658692185)
((u'UCA', u'SYR'), 4.728869374313941)
((u'MCI', u'PVD'), 12.2603550295858)
((u'STL', u'SRQ'), 11.60379111689277)
((u'ONT', u'IAH'), 3.6790858231162957)
((u'DTW', u'ROC'), 8.33857343969967)
((u'GSO', u'MDW'), 6.0924755887421025)
((u'GEG', u'PHX'), 7.589582397844634)
((u'RIC', u'ORF'), 7.16605415860735)
((u'HNL', u'LAX'), 8.428280054912728)
((u'IND', u'MSP'), 5.587575167273651)
((u'MEM', u'MSP'), 8.129553805774279)
((u'MDW', u'DTW'), 8.716436367546642)
((u'RDU', u'CMH'), 12.16703056768559)
((u'SYR', u'PIT'), 6.735423080511242)
((u'IAD', u'ORF'), 8.17914995990377)
((u'IAD', u'LGB'), 8.762247838616714)
((u'LAX', u'PDX'), 8.462676519637093)
((u'AMA', u'LAS'), 1.3640081799591002)
((u'LAS', u'SEA'), 11.662705721585171)
((u'BZN', u'DTW'), 8.181818181818182)
((u'MSP', u'BNA'), 6.397519401330377)
((u'ICT', u'COS'), 3.4055220017256254)
((u'CLT', u'LGA'), 13.532593479275295)
((u'MDT', u'BDL'), 2.0)
((u'CVG', u'BUF'), 7.830579531442663)
((u'BFL', u'ONT'), 10.377358490566039)
((u'RDM', u'PDX'), 1.9076305220883534)
((u'HSV', u'MLU'), 7.217600700525394)
((u'IAD', u'PIT'), 5.8105324523902055)
((u'PDX', u'DFW'), 5.685763171868547)
((u'ATL', u'ABQ'), 12.383947368421053)
((u'ATW', u'CWA'), 0.8)
((u'CLE', u'MIA'), 5.783661119515885)
((u'SWF', u'BGR'), 12.237695078031212)
((u'CLE', u'JFK'), 10.386372251705838)
((u'SWF', u'ATL'), 6.194039845973547)
((u'PFN', u'DFW'), 3.3693181818181817)
((u'MDW', u'DET'), 7.854870775347912)
((u'FAR', u'SUX'), 2.4206349206349205)
((u'DSM', u'DEN'), 7.188515183615819)
((u'SEA', u'SFO'), 12.412699477563754)
((u'MIA', u'SJU'), 9.646628571428572)
((u'SAT', u'ONT'), 0.0)
((u'SIT', u'SEA'), 9.681508643268726)
((u'DTW', u'CHS'), 8.108167770419426)
((u'TUL', u'SLC'), 3.178690807799443)
((u'IAD', u'JFK'), 13.55320945945946)
((u'DTW', u'BOS'), 13.375204116977585)
((u'BHM', u'PHX'), 2.5349233390119252)
((u'LAS', u'FAT'), 4.673036093418259)
((u'DFW', u'BDL'), 9.06829440905874)
((u'MSP', u'MCI'), 7.134874029172192)
((u'RIC', u'RDU'), 4.616295264623956)
((u'SAN', u'LAX'), 6.459265427375433)
((u'SJU', u'ATL'), 10.550759296903026)
((u'FLL', u'JFK'), 12.483360713447547)
((u'MIA', u'MSP'), 8.146233382570163)
((u'DFW', u'HNL'), 11.06694560669456)
((u'DTW', u'PHL'), 9.488590964966196)
((u'FSD', u'SUX'), 1.3644578313253013)
((u'IAD', u'SCE'), 10.205827067669173)
((u'IAH', u'MEM'), 4.673030525542851)
((u'DTW', u'SLC'), 7.518653690186537)
((u'SAT', u'CRP'), 4.738219895287958)
((u'BUF', u'ISP'), 0.0)
((u'BIL', u'COD'), 160.0)
((u'BUR', u'SNA'), 3.6161971830985915)
((u'MDT', u'MCN'), 34.0)
((u'RIC', u'MCO'), 11.956521739130435)
((u'BUF', u'SWF'), 24.0)
((u'ATL', u'CVG'), 8.955848279413027)
((u'CVG', u'LAX'), 10.21772475500639)
((u'BTR', u'MSY'), 3.565410199556541)
((u'BWI', u'MEM'), 4.602564102564102)
((u'EWR', u'BUF'), 9.809074012781016)
((u'KTN', u'WRG'), 13.309758097580977)
((u'RNO', u'MSP'), 7.049740432210552)
((u'DAY', u'DTW'), 4.6795432921027595)
((u'ORF', u'PHL'), 7.338405951115834)
((u'TPA', u'DAY'), 9.280110497237569)
((u'ANC', u'ORD'), 9.563989191844756)
((u'ORD', u'BWI'), 10.910879939943161)
((u'DAY', u'MIA'), 8.40591133004926)
((u'IAD', u'MEM'), 3.531150159744409)
((u'DCA', u'ORD'), 7.3249028421391245)
((u'PSP', u'SAN'), 4.613452914798207)
((u'IDA', u'ORD'), 31.133574007220215)
((u'DFW', u'ABI'), 8.562666121447556)
((u'MSP', u'DFW'), 7.0693392552327605)
((u'PBI', u'MSP'), 4.701923076923077)
((u'TOL', u'FWA'), 7.536363636363636)
((u'LAX', u'SMX'), 1.995944380069525)
((u'ALB', u'BOS'), 13.991525423728813)
((u'RDU', u'SRQ'), 6.8313458262350935)
((u'SJC', u'BUR'), 5.699058560714856)
((u'SEA', u'MDW'), 4.31283422459893)
((u'BWI', u'CLT'), 7.932301145830663)
((u'CVG', u'PIT'), 5.335910983589349)
((u'SAN', u'RNO'), 9.414567733151804)
((u'MCO', u'FNT'), 11.1484375)
((u'DEN', u'DAY'), 9.48641975308642)
((u'RDU', u'DCA'), 5.551916524701874)
((u'MYR', u'GSO'), 7.096938775510204)
((u'MDT', u'BWI'), 3.483005366726297)
((u'ALB', u'PHL'), 7.181434231723777)
((u'STT', u'PHL'), 7.871794871794871)
((u'DSM', u'AUS'), 0.0)
((u'MSN', u'GRB'), 8.169632265717675)
((u'IAH', u'MTJ'), 4.120656370656371)
((u'JAX', u'BWI'), 9.403026634382567)
((u'ATL', u'VLD'), 13.464749536178108)
((u'BWI', u'PIT'), 8.076409411229825)
((u'DFW', u'DAY'), 10.382720727548314)
((u'DSM', u'ATL'), 17.0625)
((u'MCI', u'SAN'), 9.023302646720369)
((u'CVG', u'DTW'), 6.938264369163443)
((u'DEN', u'BZN'), 8.91755910284906)
((u'RIC', u'MIA'), 11.0)
((u'ATL', u'RIC'), 7.834525277435265)
((u'MSP', u'MKE'), 8.740537952906681)
((u'MCI', u'IAH'), 4.841620530863559)
((u'DAY', u'LAX'), 9.20954356846473)
((u'MKE', u'CVG'), 4.7955629770992365)
((u'TUS', u'FAT'), 8.425)
((u'MIA', u'SRQ'), 10.706240487062406)
((u'SLC', u'ORD'), 10.78519611459486)
((u'HOU', u'ORD'), 8.08838190184049)
((u'DAB', u'CLE'), 0.0)
((u'RDU', u'ISP'), 5.875808149150504)
((u'HNL', u'OAK'), 13.814645308924485)
((u'DTW', u'SRQ'), 9.766395404499761)
((u'PHF', u'MCO'), 4.869402985074627)
((u'CAE', u'IAH'), 9.36983842010772)
((u'LGA', u'DAB'), 9.070175438596491)
((u'LWB', u'LGA'), 6.084745762711864)
((u'CLT', u'TYS'), 6.146392514159074)
((u'ORD', u'FLL'), 10.282760629004077)
((u'LAX', u'LAS'), 8.890749317753777)
((u'FSD', u'DSM'), 4.380597014925373)
((u'BZN', u'MSO'), 9.316652033947907)
((u'PVD', u'MCO'), 6.019288679091723)
((u'SFO', u'JFK'), 8.147587786038288)
((u'ORD', u'CVG'), 9.10771243968267)
((u'PHX', u'ORD'), 11.714089301208036)
((u'CVG', u'CAK'), 12.380952380952381)
((u'BWI', u'ALB'), 10.495494813356553)
((u'ATW', u'DTW'), 6.4972972972972975)
((u'GTR', u'AEX'), 13.306930693069306)
((u'HOU', u'CRP'), 8.381098701437503)
((u'CVG', u'AVP'), 7.748275862068965)
((u'TPA', u'PIE'), 0.0)
((u'TYS', u'ATL'), 6.306173383248917)
((u'DFW', u'PIA'), 0.0)
((u'GEG', u'MSP'), 5.641260616897631)
((u'TUL', u'MSP'), 72.5)
((u'IAD', u'ALB'), 13.134957825679475)
((u'ERI', u'DTW'), 4.364864864864865)
((u'DEN', u'JAC'), 11.414554195804195)
((u'PIT', u'MSP'), 7.165819829717111)
((u'TUS', u'ONT'), 31.0)
((u'PHL', u'ORD'), 9.18512032231135)
((u'CLT', u'TLH'), 7.445879643536598)
((u'MDW', u'JAN'), 9.401340282948622)
((u'MDT', u'CVG'), 3.8637747336377473)
((u'CAE', u'RIC'), 48.0)
((u'COS', u'SFO'), 1.3670886075949367)
((u'MSP', u'TPA'), 8.751311792322563)
((u'PVD', u'CLT'), 5.41488526306605)
((u'AUS', u'CLE'), 1.967880085653105)
((u'CHS', u'CAE'), 8.475505443234837)
((u'CAK', u'CMH'), 3.46822308690013)
((u'SMF', u'LGB'), 1.3122362869198312)
((u'ELM', u'ITH'), 3.480921052631579)
((u'SBA', u'ONT'), 2.0747384155455904)
((u'EWR', u'MEM'), 8.911666666666667)
((u'MSY', u'IAD'), 7.044218372280419)
((u'STL', u'SJU'), 9.05589836660617)
((u'ORD', u'MSN'), 9.81432554149689)
((u'MCO', u'LAS'), 14.240822320117474)
((u'MSP', u'BIL'), 8.808974521485613)
((u'BUF', u'ROC'), 5.937123884623366)
((u'EVV', u'DAY'), 5.105695228322216)
((u'HLN', u'MSO'), 181.0)
((u'LAS', u'DEN'), 8.926831765970883)
((u'ISP', u'TPA'), 5.520189159694434)
((u'HOU', u'ATL'), 8.099815084392336)
((u'IAH', u'TXK'), 9.785714285714286)
((u'CHS', u'MGM'), 45.0)
((u'FSD', u'MSP'), 4.830643353508182)
((u'SMF', u'LAX'), 9.02140009380863)
((u'FLL', u'IND'), 8.56884875846501)
((u'PNS', u'EWR'), 10.0)
((u'PHL', u'DFW'), 8.15739226965385)
((u'AEX', u'JAN'), 0.0)
((u'DAB', u'BWI'), 1.0164835164835164)
((u'STL', u'SUX'), 6.368393234672304)
((u'SLC', u'DFW'), 7.633746909027808)
((u'FCA', u'MSO'), 9.263012181616833)
((u'EWR', u'PBI'), 12.36951853350347)
((u'MDW', u'PBI'), 7.935849056603773)
((u'ATL', u'PIA'), 13.209215442092155)
((u'RDU', u'MSP'), 6.235276967930029)
((u'PIT', u'TUS'), 8.765217391304347)
((u'DTW', u'LGA'), 12.03786948910397)
((u'TLH', u'AUS'), 0.0)
((u'LIT', u'SAT'), 9.5)
((u'PDX', u'ONT'), 6.815789473684211)
((u'MCO', u'CMH'), 6.436984924623116)
((u'IAH', u'XNA'), 3.3483685220729367)
((u'EWR', u'JFK'), 94.8)
((u'SJU', u'TPA'), 6.320995399414471)
((u'RDU', u'LGA'), 8.985774058577405)
((u'ATL', u'AEX'), 12.53020134228188)
((u'DAY', u'LEX'), 9.75)
((u'LGA', u'MKE'), 6.123921221509184)
((u'ANC', u'YAK'), 0.0)
((u'HOU', u'AUS'), 7.795898519375555)
((u'SHV', u'IAH'), 3.7803302225412776)
((u'MEM', u'TYS'), 4.315249144478758)
((u'ATL', u'CLE'), 7.439414975105324)
((u'YUM', u'PHX'), 2.884712111184646)
((u'RDU', u'CHS'), 6.079937548790008)
((u'FLL', u'LAX'), 10.214160532772521)
((u'GRB', u'MSP'), 4.740273458130392)
((u'TVL', u'RNO'), 0.0)
((u'OAK', u'LAS'), 7.380553552609684)
((u'DEN', u'HNL'), 17.157498552403013)
((u'PHL', u'MKE'), 4.736704446381866)
((u'MIA', u'ISP'), 4.450292397660819)
((u'DTW', u'SNA'), 11.174938169826875)
((u'MDT', u'CLE'), 1.606951871657754)
((u'SAN', u'MEM'), 3.834437086092715)
((u'MSN', u'STL'), 3.9610438729198183)
((u'CLT', u'SWF'), 9.781420765027322)
((u'PIT', u'MBS'), 12.580152671755725)
((u'SBN', u'PHX'), 0.0)
((u'MYR', u'CAE'), 0.0)
((u'MCI', u'CVG'), 4.647449139280125)
((u'BOI', u'GEG'), 8.127105666156202)
((u'SUX', u'OMA'), 7.414572864321608)
((u'XNA', u'ICT'), 34.0)
((u'IND', u'DCA'), 6.9041329625884735)
((u'IAH', u'DTW'), 6.672057876595583)
((u'LAX', u'BFL'), 5.556120826709062)
((u'IAH', u'STL'), 8.129114461669143)
((u'BUF', u'LGA'), 9.34747468586068)
((u'PHX', u'SDF'), 16.43936477382098)
((u'SYR', u'RDU'), 2.7506858710562416)
((u'CHS', u'JAX'), 9.658235657001851)
((u'IPL', u'SAN'), 0.646551724137931)
((u'OMA', u'CHA'), 0.0)
((u'JFK', u'PDX'), 5.328799727983679)
((u'ATL', u'PHF'), 14.29689737470167)
((u'FLL', u'RDU'), 3.9814149423863214)
((u'SGU', u'SLC'), 4.366648850881881)
((u'OAK', u'HOU'), 5.166666666666667)
((u'PHL', u'BNA'), 6.226476835639245)
((u'BWI', u'LAX'), 11.037085325220918)
((u'EYW', u'MCN'), 15.0)
((u'OAK', u'LBB'), 0.3333333333333333)
((u'FAR', u'MSP'), 4.912966139381234)
((u'MLU', u'SDF'), 0.0)
((u'SYR', u'ALB'), 12.372488408037094)
((u'ELP', u'SFO'), 12.64674302075877)
((u'ONT', u'SFO'), 11.70370094386488)
((u'GTF', u'FCA'), 6.872064276885043)
((u'IAD', u'MIA'), 10.2626407003752)
((u'LAS', u'ATL'), 7.873808785071584)
((u'SUN', u'LAX'), 0.5555555555555556)
((u'PHX', u'FLG'), 3.3281127642913075)
((u'PIT', u'LAS'), 12.982103379303085)
((u'GSP', u'PBI'), 18.0)
((u'IAH', u'BRO'), 5.945454545454545)
((u'CLE', u'DTW'), 5.390417542805648)
((u'ALB', u'ROC'), 7.301684532924962)
((u'PWM', u'BGR'), 8.396381017412086)
((u'MCI', u'ABQ'), 6.5561766349916155)
((u'TPA', u'MDW'), 5.957390146471371)
((u'HRL', u'DAL'), 2.112676056338028)
((u'BNA', u'BDL'), 6.398720211827008)
((u'ELP', u'SAN'), 6.8096009009643135)
((u'SLC', u'OKC'), 7.028132518970942)
((u'HSV', u'BTR'), 6.0)
((u'SDF', u'MDW'), 6.874586869138008)
((u'SGU', u'CDC'), 0.5826771653543307)
((u'EGE', u'SFO'), 33.13447432762836)
((u'IAD', u'LAX'), 9.079049756057394)
((u'SLC', u'MCI'), 6.378658188636178)
((u'ORD', u'FWA'), 12.143602332003683)
((u'SFO', u'MEM'), 5.275483432125158)
((u'PDX', u'SEA'), 5.89892051030422)
((u'DTW', u'DSM'), 10.054760423148725)
((u'PFN', u'CSG'), 15.0)
((u'DFW', u'HRL'), 9.460031974420463)
((u'LAS', u'MSY'), 9.765669515669515)
((u'EWR', u'GRR'), 7.716775599128541)
((u'DSM', u'MCI'), 12.98422090729783)
((u'CVG', u'IND'), 6.18113345076839)
((u'DTW', u'PHX'), 14.131341209173037)
((u'ANC', u'JNU'), 9.03596175166297)
((u'STL', u'HOU'), 10.138741444335801)
((u'MLB', u'PHL'), 3.324074074074074)
((u'TUS', u'SEA'), 9.341463414634147)
((u'SMF', u'BUR'), 6.867249508375388)
((u'BDL', u'BUF'), 5.817067421027817)
((u'DLH', u'ORD'), 11.026881720430108)
((u'HPN', u'CLT'), 9.89119170984456)
((u'DAY', u'IND'), 4.648175182481752)
((u'LAS', u'BNA'), 8.604390613171839)
((u'MYR', u'ATL'), 9.59626249456758)
((u'ANC', u'OME'), 6.983406225881143)
((u'MOB', u'GPT'), 0.7619047619047619)
((u'SLC', u'RAP'), 3.6342703349282295)
((u'ORD', u'RIC'), 11.423166945306903)
((u'DCA', u'MHT'), 8.01754068716094)
((u'RIC', u'CLT'), 5.886570168427908)
((u'ROC', u'PHL'), 8.477224408558374)
((u'HOU', u'SAT'), 8.232321951992395)
((u'STL', u'DFW'), 6.978084437042324)
((u'LAX', u'SEA'), 8.470309743016369)
((u'GEG', u'BIL'), 2.4657534246575343)
((u'SLC', u'HOU'), 8.384615384615385)
((u'ITH', u'PIT'), 3.7745098039215685)
((u'ORH', u'PIT'), 5.685152685152685)
((u'PHL', u'PWM'), 10.791537287511183)
((u'HNL', u'SAN'), 8.560755013763272)
((u'BNA', u'PIT'), 4.929432550405322)
((u'MCO', u'TPA'), 7.0190909566399915)
((u'LAX', u'TPA'), 8.131684613980653)
((u'APF', u'TPA'), 3.206140350877193)
((u'MSY', u'OAK'), 14.844398340248963)
((u'LGA', u'SJU'), 0.0)
((u'CLE', u'RIC'), 6.038632986627043)
((u'MHT', u'ALB'), 4.120833333333334)
((u'ANC', u'MSP'), 7.372211445198836)
((u'RNO', u'ATL'), 3.3333333333333335)
((u'IND', u'MCI'), 6.790297339593114)
((u'IND', u'SDF'), 8.215857011915674)
((u'GUC', u'BNA'), 0.5)
((u'LAX', u'OKC'), 3.374439461883408)
((u'CRW', u'CVG'), 9.056338028169014)
((u'DEN', u'BUR'), 8.353060689474374)
((u'LGB', u'SEA'), 1.7451868629671574)
((u'OGG', u'LIH'), 5.870118074477747)
((u'MCI', u'JFK'), 11.169354838709678)
((u'CVG', u'SAN'), 10.247417568795967)
((u'EVV', u'LEX'), 0.0)
((u'MSO', u'DEN'), 3.78727634194831)
((u'LGA', u'ICT'), 23.155440414507773)
((u'SAV', u'IAD'), 4.398496240601504)
((u'MEM', u'AUS'), 5.681482494529541)
((u'SEA', u'MEM'), 5.333926329007953)
((u'PBI', u'ATL'), 7.150481703367876)
((u'RIC', u'EWR'), 9.733144073811214)
((u'CLE', u'EWR'), 10.512457614624797)
((u'SLC', u'IDA'), 5.913013076008671)
((u'DAY', u'FWA'), 8.790402784684236)
((u'LAX', u'ELP'), 10.718719133343955)
((u'MTJ', u'GJT'), 156.0)
((u'ORD', u'GRB'), 12.304585484360766)
((u'LAS', u'DCA'), 14.380877742946709)
((u'PVD', u'BWI'), 8.801900534091697)
((u'STL', u'SEA'), 12.748303462676178)
((u'DAB', u'MCO'), 1.331360946745562)
((u'TUS', u'MSP'), 5.202429702429702)
((u'PSP', u'STL'), 7.3515625)
((u'ATL', u'LAX'), 15.228228717829277)
((u'BOS', u'SJU'), 8.97992700729927)
((u'TUL', u'AUS'), 0.6666666666666666)
((u'BNA', u'DTW'), 6.221945309795777)
((u'JFK', u'UCA'), 2.6108786610878663)
((u'SFO', u'BOI'), 13.203592519685039)
((u'FSD', u'RAP'), 12.27093041941186)
((u'ATL', u'STL'), 9.353909465020577)
((u'JFK', u'MCI'), 21.23298969072165)
((u'RDU', u'BNA'), 7.9169348200254435)
((u'SAN', u'EWR'), 7.377996397395039)
((u'MCI', u'DTW'), 4.756333056478406)
((u'ABE', u'BWI'), 4.375767498976668)
((u'DEN', u'MCO'), 10.153233830845771)
((u'LGA', u'BTV'), 8.339644739410502)
((u'CVG', u'BDL'), 9.895593182946335)
((u'ORD', u'STT'), 7.329861111111111)
((u'IAH', u'CVG'), 2.808664259927798)
((u'RDU', u'JAX'), 5.704901243599122)
((u'BPT', u'IAH'), 3.1423192771084336)
((u'ORD', u'RDU'), 11.511994068387997)
((u'FSD', u'OMA'), 2.9127906976744184)
((u'PHX', u'BOS'), 15.97402429568364)
((u'JAX', u'CLT'), 6.320621873904871)
((u'SEA', u'BLI'), 5.7931411893469535)
((u'GSO', u'DTW'), 5.258967223252937)
((u'SFO', u'BDL'), 13.799852832965415)
((u'HSV', u'DFW'), 4.199959807073955)
((u'ORD', u'LEX'), 13.757961783439491)
((u'SEA', u'OAK'), 8.034349259961445)
((u'MCI', u'MEM'), 3.726645467090658)
((u'SLC', u'SAT'), 7.866129410844222)
((u'TPA', u'JFK'), 9.764787227355585)
((u'DTW', u'SEA'), 15.475385423966364)
((u'SWF', u'ROC'), 9.0)
((u'MCN', u'FWA'), 0.0)
((u'BWI', u'PVD'), 10.123730891093688)
((u'SFO', u'HDN'), 17.52238805970149)
((u'OMA', u'ORF'), 0.0)
((u'AUS', u'MEM'), 2.78618443373821)
((u'SFO', u'MRY'), 8.512615930169122)
((u'ORD', u'OAK'), 13.65172501916688)
((u'ORD', u'IND'), 11.029141194163948)
((u'PIT', u'GSO'), 7.813008130081301)
((u'JFK', u'TPA'), 12.35459377372817)
((u'JAN', u'DFW'), 7.375174046226678)
((u'PNS', u'CLT'), 5.20365742151783)
((u'IAD', u'EWR'), 9.843627899243495)
((u'BUR', u'DFW'), 4.230877192982456)
((u'ANC', u'PDX'), 9.623985115020298)
((u'BOS', u'BTV'), 13.358219669777458)
((u'MIA', u'BNA'), 8.580359929262457)
((u'PHL', u'ISP'), 8.013490725126475)
((u'PIT', u'LAN'), 8.321530758226038)
((u'SEA', u'LGB'), 3.918103448275862)
((u'RIC', u'ROA'), 4.3879210220673635)
((u'LAX', u'FAT'), 5.666484553491606)
((u'SEA', u'PIT'), 7.243839001235451)
((u'HOU', u'MSP'), 5.454236520163118)
((u'MDW', u'ABQ'), 14.247648902821316)
((u'ICT', u'SGF'), 5.991803278688525)
((u'MGM', u'MEM'), 4.640904806786051)
((u'JFK', u'DAB'), 7.777070063694268)
((u'RSW', u'BOS'), 16.323858278324128)
((u'HRL', u'IAH'), 3.7819961281996126)
((u'MFR', u'LAX'), 10.726800296956199)
((u'IAH', u'SAN'), 8.904896507704933)
((u'JAX', u'BHM'), 1.0442176870748299)
((u'MIA', u'DEN'), 7.8628504511951505)
((u'HDN', u'IAH'), 8.78084714548803)
((u'SJC', u'EWR'), 7.279178338001867)
((u'LEX', u'DFW'), 4.255765199161425)
((u'ONT', u'BUR'), 2.134864546525324)
((u'GRR', u'ORD'), 7.921651845863648)
((u'PHX', u'SUX'), 3.887072808320951)
((u'DEN', u'KOA'), 7.5)
((u'MSN', u'EWR'), 20.098976109215016)
((u'OAK', u'DFW'), 6.547348484848484)
((u'DAY', u'BWI'), 7.317506193228737)
((u'IAH', u'GSP'), 4.229537366548043)
((u'CID', u'MSP'), 4.1395742406698135)
((u'HNL', u'IAH'), 6.676686473261097)
((u'IND', u'DFW'), 5.880411452638399)
((u'MTJ', u'DFW'), 3.9934210526315788)
((u'EWR', u'DAY'), 10.815981639891508)
((u'MIA', u'EGE'), 7.3)
((u'OKC', u'STL'), 7.2635156612954495)
((u'LGA', u'ISP'), 6.0)
((u'MCO', u'MSY'), 5.602307070191121)
((u'SJC', u'HDN'), 12.948717948717949)
((u'ATL', u'CAK'), 9.940360973057809)
((u'LAS', u'SBA'), 2.9710656316160904)
((u'ORD', u'XNA'), 12.250954198473282)
((u'PVD', u'IAH'), 4.625823451910408)
((u'CLT', u'ORD'), 11.090500882022772)
((u'DTW', u'TPA'), 13.52132701421801)
((u'AUS', u'LAX'), 5.957538461538461)
